account_id,customer_id,credit_limit,account_open_date
8344,8344,941790,2022-06-30
8345,8345,1436286,2019-12-18
8346,8346,453963,2018-05-29
8347,8347,1422372,2020-06-01
8348,8348,440535,2022-07-18
8349,8349,1444481,2024-04-02
8350,8350,160544,2022-09-18
8351,8351,63576,2022-02-28
8352,8352,1291997,2021-03-04
8353,8353,684939,2018-11-09
8354,8354,1138986,2020-01-16
8355,8355,315352,2021-12-25
8356,8356,402080,2022-03-05
8357,8357,702908,2018-07-19
8358,8358,703679,2021-12-09
8359,8359,494115,2023-11-20
8360,8360,822964,2023-08-27
8361,8361,801174,2022-08-08
8362,8362,1404832,2023-10-24
8363,8363,221058,2018-03-18
8364,8364,523869,2023-05-29
8365,8365,1326081,2020-04-27
8366,8366,444576,2018-09-19
8367,8367,170978,2021-10-01
8368,8368,410532,2024-06-19
8369,8369,1164552,2024-09-21
8370,8370,618875,2018-12-28
8371,8371,1245913,2021-12-11
8372,8372,633014,2019-01-07
8373,8373,1138504,2018-01-31
8374,8374,446807,2024-01-11
8375,8375,1052281,2019-02-09
8376,8376,799288,2024-02-12
8377,8377,1094766,2022-03-25
8378,8378,126004,2020-11-27
8379,8379,930250,2022-08-06
8380,8380,1326428,2018-04-26
8381,8381,644127,2019-05-06
8382,8382,763123,2019-01-31
8383,8383,1126407,2018-05-07
8384,8384,478773,2018-12-23
8385,8385,189110,2018-08-31
8386,8386,242414,2018-05-10
8387,8387,157530,2024-01-27
8388,8388,1204530,2018-10-21
8389,8389,601921,2019-11-14
8390,8390,1235566,2020-07-27
8391,8391,758708,2020-06-11
8392,8392,781693,2023-12-09
8393,8393,1410691,2023-10-24
8394,8394,1058684,2024-09-01
8395,8395,57816,2020-09-13
8396,8396,961925,2022-10-06
8397,8397,380720,2024-07-30
8398,8398,312686,2018-02-04
8399,8399,449691,2021-04-07
8400,8400,623623,2023-12-22
8401,8401,789176,2019-04-19
8402,8402,562676,2021-07-05
8403,8403,472752,2019-05-16
8404,8404,534485,2021-10-05
8405,8405,1176303,2018-10-04
8406,8406,791436,2018-10-17
8407,8407,793634,2018-01-08
8408,8408,662070,2019-02-20
8409,8409,1124976,2018-12-31
8410,8410,249677,2024-05-12
8411,8411,1152173,2022-09-10
8412,8412,62735,2024-02-03
8413,8413,1215191,2018-05-13
8414,8414,1271575,2024-03-06
8415,8415,747179,2022-03-06
8416,8416,505730,2020-01-02
8417,8417,1121916,2023-08-18
8418,8418,314757,2022-06-21
8419,8419,1432586,2024-05-17
8420,8420,288946,2018-09-26
8421,8421,712585,2019-03-09
8422,8422,1164037,2020-05-24
8423,8423,531567,2024-06-08
8424,8424,472680,2022-09-14
8425,8425,1229667,2019-09-25
8426,8426,836131,2024-02-16
8427,8427,496003,2019-07-08
8428,8428,954765,2023-11-01
8429,8429,641115,2021-08-11
8430,8430,357997,2024-09-29
8431,8431,1280961,2020-01-02
8432,8432,1333328,2020-10-17
8433,8433,1011703,2021-12-10
8434,8434,462770,2023-07-16
8435,8435,1414656,2024-01-27
8436,8436,612192,2022-12-17
8437,8437,898162,2023-10-08
8438,8438,657044,2024-06-20
8439,8439,1299210,2019-01-10
8440,8440,208174,2019-03-08
8441,8441,1107240,2019-12-28
8442,8442,625789,2022-06-01
8443,8443,123632,2022-11-25
8444,8444,829285,2021-04-02
8445,8445,637965,2019-09-13
8446,8446,647308,2019-10-01
8447,8447,490928,2023-10-23
8448,8448,1350894,2018-07-05
8449,8449,1457790,2020-03-07
8450,8450,360991,2024-12-09
8451,8451,168399,2020-09-17
8452,8452,391372,2024-09-17
8453,8453,477534,2024-07-02
8454,8454,901105,2021-08-19
8455,8455,308730,2019-05-28
8456,8456,830382,2018-02-01
8457,8457,770030,2022-04-19
8458,8458,518759,2021-05-31
8459,8459,1215522,2020-02-01
8460,8460,248669,2020-09-29
8461,8461,530508,2021-01-21
8462,8462,555641,2022-08-28
8463,8463,759311,2019-05-29
8464,8464,570495,2020-11-15
8465,8465,112878,2019-09-06
8466,8466,1400870,2022-09-11
8467,8467,162913,2024-10-24
8468,8468,859376,2023-12-15
8469,8469,1347814,2021-01-29
8470,8470,207070,2019-05-23
8471,8471,968796,2019-04-14
8472,8472,352737,2018-08-16
8473,8473,282640,2023-07-13
8474,8474,603579,2018-04-19
8475,8475,1408605,2021-05-29
8476,8476,1326692,2021-06-12
8477,8477,193163,2022-02-07
8478,8478,1026599,2024-12-19
8479,8479,1074374,2018-03-08
8480,8480,282384,2024-03-21
8481,8481,779632,2024-02-12
8482,8482,396088,2022-05-30
8483,8483,1312571,2023-12-19
8484,8484,1230140,2023-10-30
8485,8485,162961,2023-03-26
8486,8486,458931,2024-09-29
8487,8487,1473369,2019-07-09
8488,8488,1262543,2023-05-06
8489,8489,511292,2019-10-24
8490,8490,717896,2018-01-01
8491,8491,263107,2023-08-03
8492,8492,1380024,2021-12-05
8493,8493,207244,2021-11-12
8494,8494,314757,2021-05-28
8495,8495,62207,2020-01-02
8496,8496,209573,2021-10-16
8497,8497,365376,2021-10-01
8498,8498,376541,2023-11-09
8499,8499,533085,2020-06-06
8500,8500,469633,2018-01-25
8501,8501,1156070,2018-06-23
8502,8502,1253318,2022-05-27
8503,8503,1036331,2019-06-13
8504,8504,943373,2019-08-07
8505,8505,1291900,2024-02-13
8506,8506,913608,2021-03-20
8507,8507,1430128,2023-08-22
8508,8508,1467042,2023-01-13
8509,8509,1376826,2018-12-11
8510,8510,1265995,2020-03-28
8511,8511,1403318,2019-05-01
8512,8512,1462951,2018-11-08
8513,8513,815587,2023-07-20
8514,8514,702716,2020-01-25
8515,8515,1332059,2021-02-26
8516,8516,659335,2019-12-03
8517,8517,580297,2021-01-19
8518,8518,1423943,2018-02-04
8519,8519,643427,2022-09-09
8520,8520,648324,2022-09-07
8521,8521,829984,2021-03-04
8522,8522,1204675,2021-05-30
8523,8523,726727,2022-11-05
8524,8524,261525,2023-01-28
8525,8525,991474,2022-02-21
8526,8526,160446,2024-10-16
8527,8527,484971,2019-03-06
8528,8528,1299712,2020-05-02
8529,8529,588601,2019-06-23
8530,8530,113985,2024-05-28
8531,8531,68064,2021-05-02
8532,8532,659893,2018-11-13
8533,8533,730997,2018-10-11
8534,8534,466994,2018-04-24
8535,8535,1116078,2020-11-25
8536,8536,157222,2019-05-28
8537,8537,215676,2024-07-05
8538,8538,1429543,2018-02-27
8539,8539,76191,2020-01-31
8540,8540,484912,2018-12-16
8541,8541,443325,2024-03-26
8542,8542,633898,2022-06-05
8543,8543,264693,2021-03-21
8544,8544,432399,2022-03-02
8545,8545,236210,2021-02-02
8546,8546,208223,2021-09-11
8547,8547,85839,2022-06-30
8548,8548,1413086,2019-01-14
8549,8549,486949,2023-01-11
8550,8550,313701,2021-08-23
8551,8551,1020921,2020-10-20
8552,8552,392628,2023-10-14
8553,8553,1157506,2022-04-24
8554,8554,1054536,2023-05-29
8555,8555,1431790,2019-10-09
8556,8556,505539,2024-09-09
8557,8557,124289,2022-06-05
8558,8558,381960,2019-08-05
8559,8559,880211,2018-01-01
8560,8560,126172,2020-08-10
8561,8561,303309,2020-01-20
8562,8562,320545,2024-11-06
8563,8563,823835,2022-01-17
8564,8564,374514,2021-02-07
8565,8565,1156151,2019-07-22
8566,8566,1032335,2019-07-15
8567,8567,1018806,2018-05-11
8568,8568,504418,2019-02-20
8569,8569,1273015,2018-09-14
8570,8570,1397877,2019-04-24
8571,8571,405008,2020-03-16
8572,8572,1247928,2019-12-08
8573,8573,880431,2023-10-30
8574,8574,727416,2021-10-16
8575,8575,985212,2019-03-31
8576,8576,522792,2024-01-28
8577,8577,167359,2022-08-24
8578,8578,1405790,2022-01-06
8579,8579,446945,2020-05-25
8580,8580,326083,2021-05-21
8581,8581,444546,2023-07-10
8582,8582,277593,2024-11-23
8583,8583,1277467,2020-01-23
8584,8584,1125299,2023-05-24
8585,8585,198993,2019-07-13
8586,8586,968171,2019-01-12
8587,8587,1041090,2020-05-01
8588,8588,1248617,2021-08-25
8589,8589,640824,2020-07-05
8590,8590,528729,2022-02-22
8591,8591,1125514,2019-06-19
8592,8592,461471,2019-01-02
8593,8593,652580,2018-03-29
8594,8594,1386674,2022-02-18
8595,8595,691774,2018-08-10
8596,8596,431446,2022-12-12
8597,8597,376434,2018-04-26
8598,8598,1066135,2019-03-01
8599,8599,981495,2023-09-11
8600,8600,64383,2019-03-14
8601,8601,890920,2018-01-19
8602,8602,901637,2021-07-20
8603,8603,886212,2022-01-10
8604,8604,566583,2023-03-05
8605,8605,1368161,2018-11-23
8606,8606,1275964,2021-03-21
8607,8607,243481,2019-09-21
8608,8608,1088341,2023-06-18
8609,8609,980278,2021-08-25
8610,8610,542170,2021-10-06
8611,8611,163134,2020-11-16
8612,8612,1277253,2022-03-08
8613,8613,297087,2021-03-06
8614,8614,279837,2021-01-03
8615,8615,269366,2024-11-04
8616,8616,1232844,2019-08-24
8617,8617,487312,2022-11-14
8618,8618,487103,2018-10-20
8619,8619,615870,2021-11-08
8620,8620,1391879,2019-05-05
8621,8621,1320607,2021-02-23
8622,8622,635074,2022-09-29
8623,8623,642259,2022-04-07
8624,8624,1242053,2021-11-15
8625,8625,655486,2019-05-18
8626,8626,915292,2023-12-23
8627,8627,767237,2020-09-22
8628,8628,447151,2024-08-07
8629,8629,1196796,2024-02-27
8630,8630,383680,2022-12-16
8631,8631,74077,2020-05-06
8632,8632,1063736,2022-04-27
8633,8633,1386685,2023-11-25
8634,8634,859510,2020-09-14
8635,8635,369419,2018-04-05
8636,8636,1473508,2020-05-04
8637,8637,320156,2023-09-12
8638,8638,1228521,2019-08-04
8639,8639,565872,2018-06-22
8640,8640,959065,2022-10-31
8641,8641,1301103,2018-07-07
8642,8642,711620,2024-10-26
8643,8643,1138856,2018-05-03
8644,8644,857009,2024-02-21
8645,8645,497464,2022-01-31
8646,8646,1293765,2023-12-20
8647,8647,374253,2020-08-28
8648,8648,1390172,2018-08-22
8649,8649,1161011,2023-09-01
8650,8650,1085659,2020-08-08
8651,8651,834888,2022-11-07
8652,8652,562912,2023-10-21
8653,8653,1462244,2021-12-26
8654,8654,1291320,2020-05-18
8655,8655,1030561,2019-03-02
8656,8656,1268462,2022-01-21
8657,8657,1417962,2022-04-17
8658,8658,1236639,2024-12-29
8659,8659,247951,2023-02-09
8660,8660,1055257,2018-03-31
8661,8661,753252,2023-09-04
8662,8662,1133221,2018-10-17
8663,8663,206930,2023-01-10
8664,8664,552361,2020-11-10
8665,8665,921921,2020-10-03
8666,8666,1377825,2023-09-05
8667,8667,1320034,2019-02-28
8668,8668,1438655,2019-02-11
8669,8669,217680,2020-04-26
8670,8670,1355340,2020-01-18
8671,8671,592982,2021-08-26
8672,8672,695032,2019-07-23
8673,8673,469777,2024-12-07
8674,8674,342788,2023-10-29
8675,8675,837034,2021-08-07
8676,8676,1442333,2021-03-02
8677,8677,1010555,2019-04-10
8678,8678,666801,2024-11-10
8679,8679,175801,2024-01-24
8680,8680,1211747,2021-09-24
8681,8681,623020,2019-07-12
8682,8682,209278,2020-11-27
8683,8683,173222,2023-03-16
8684,8684,772047,2019-12-15
8685,8685,457431,2018-09-12
8686,8686,257523,2020-10-05
8687,8687,310389,2022-09-22
8688,8688,881577,2024-11-18
8689,8689,1473021,2023-08-14
8690,8690,155786,2023-03-15
8691,8691,975347,2021-10-29
8692,8692,525094,2023-09-02
8693,8693,322608,2021-05-01
8694,8694,1114556,2018-08-07
8695,8695,1255059,2019-05-28
8696,8696,1034088,2021-02-06
8697,8697,82322,2021-01-07
8698,8698,215178,2021-12-20
8699,8699,781518,2022-12-27
8700,8700,462518,2019-09-24
8701,8701,50190,2018-09-22
8702,8702,95141,2020-01-29
8703,8703,599170,2020-10-24
8704,8704,53218,2018-12-09
8705,8705,1467851,2023-09-09
8706,8706,1469757,2023-08-17
8707,8707,1431473,2024-06-04
8708,8708,671928,2018-09-11
8709,8709,694763,2023-08-06
8710,8710,330188,2023-03-18
8711,8711,1064162,2023-08-13
8712,8712,216410,2020-11-20
8713,8713,1316285,2019-03-30
8714,8714,705540,2022-11-12
8715,8715,505784,2023-06-29
8716,8716,866891,2019-04-01
8717,8717,1040690,2020-07-01
8718,8718,1062190,2018-04-10
8719,8719,643632,2019-04-25
8720,8720,837087,2022-04-23
8721,8721,294167,2019-05-09
8722,8722,168835,2021-02-24
8723,8723,1428321,2020-11-21
8724,8724,1066933,2018-08-20
8725,8725,955948,2022-01-03
8726,8726,703215,2019-03-18
8727,8727,605581,2024-02-25
8728,8728,578242,2022-05-07
8729,8729,226277,2019-12-19
8730,8730,444010,2019-05-13
8731,8731,1267801,2019-10-02
8732,8732,1042218,2018-01-16
8733,8733,1496105,2022-06-14
8734,8734,1349822,2018-03-15
8735,8735,64144,2018-09-20
8736,8736,1196491,2018-06-11
8737,8737,831053,2023-05-21
8738,8738,1087967,2024-05-21
8739,8739,1315959,2020-06-11
8740,8740,511496,2020-08-08
8741,8741,438968,2019-08-15
8742,8742,931046,2024-12-25
8743,8743,777243,2020-06-26
8744,8744,1324779,2021-05-10
8745,8745,457552,2024-07-02
8746,8746,501505,2019-08-19
8747,8747,1305685,2022-11-23
8748,8748,518959,2023-12-29
8749,8749,566203,2023-03-07
8750,8750,430443,2022-11-30
8751,8751,130100,2021-03-29
8752,8752,657719,2021-12-27
8753,8753,998327,2024-05-29
8754,8754,1345623,2019-06-10
8755,8755,482242,2018-01-13
8756,8756,454908,2023-05-24
8757,8757,819584,2024-09-13
8758,8758,743411,2019-10-02
8759,8759,959040,2020-10-20
8760,8760,1414935,2018-09-22
8761,8761,1451117,2021-08-28
8762,8762,635850,2018-05-03
8763,8763,927775,2020-12-04
8764,8764,1047521,2024-01-31
8765,8765,1208691,2024-02-29
8766,8766,1138458,2023-09-17
8767,8767,101705,2021-09-13
8768,8768,324323,2024-01-06
8769,8769,1179559,2020-03-24
8770,8770,1160489,2018-01-10
8771,8771,1418376,2023-03-03
8772,8772,1049763,2020-10-20
8773,8773,117939,2018-09-22
8774,8774,869420,2021-01-07
8775,8775,999032,2022-02-16
8776,8776,203382,2022-02-05
8777,8777,620639,2018-01-11
8778,8778,56888,2024-07-02
8779,8779,1143426,2019-09-13
8780,8780,868197,2022-06-25
8781,8781,1447112,2019-09-15
8782,8782,1286816,2019-05-26
8783,8783,1290269,2020-03-15
8784,8784,1236856,2022-04-17
8785,8785,960968,2024-01-26
8786,8786,891329,2020-08-27
8787,8787,1153662,2019-11-09
8788,8788,91932,2021-12-03
8789,8789,1303466,2021-07-19
8790,8790,527269,2021-08-31
8791,8791,1008627,2018-04-04
8792,8792,704839,2019-03-29
8793,8793,771040,2022-07-05
8794,8794,801576,2023-07-29
8795,8795,1097426,2020-08-20
8796,8796,224492,2022-12-09
8797,8797,498322,2022-11-19
8798,8798,760670,2021-09-10
8799,8799,1353868,2024-01-16
8800,8800,616577,2021-12-27
8801,8801,492590,2020-05-30
8802,8802,630305,2021-04-20
8803,8803,601128,2020-01-07
8804,8804,356216,2024-11-13
8805,8805,1201898,2022-03-14
8806,8806,318364,2020-01-10
8807,8807,1007750,2023-01-05
8808,8808,1122913,2019-06-13
8809,8809,1245810,2022-01-29
8810,8810,303508,2023-03-28
8811,8811,1014405,2023-12-09
8812,8812,1322603,2024-11-22
8813,8813,880552,2019-05-20
8814,8814,1043795,2020-11-08
8815,8815,880957,2018-09-09
8816,8816,1482983,2021-03-04
8817,8817,442813,2022-10-05
8818,8818,345536,2023-03-06
8819,8819,1095347,2021-12-26
8820,8820,528112,2019-12-11
8821,8821,576048,2024-04-19
8822,8822,1233424,2020-07-14
8823,8823,693380,2023-09-12
8824,8824,370584,2022-04-24
8825,8825,181729,2018-10-15
8826,8826,557426,2022-03-11
8827,8827,175860,2020-05-04
8828,8828,1442986,2023-11-16
8829,8829,533662,2023-05-07
8830,8830,514165,2020-04-24
8831,8831,1134911,2022-03-15
8832,8832,1127622,2020-05-29
8833,8833,340139,2022-02-23
8834,8834,412414,2021-10-15
8835,8835,647440,2023-08-21
8836,8836,1353721,2024-04-22
8837,8837,437569,2020-03-05
8838,8838,79452,2020-06-16
8839,8839,354738,2023-07-13
8840,8840,1329121,2021-03-19
8841,8841,1283894,2021-02-07
8842,8842,55750,2022-02-18
8843,8843,1161694,2024-02-08
8844,8844,1379564,2020-12-03
8845,8845,1435343,2023-03-18
8846,8846,1145759,2021-07-11
8847,8847,735984,2018-12-25
8848,8848,275781,2024-06-23
8849,8849,434724,2024-11-24
8850,8850,1010169,2024-11-18
8851,8851,499480,2021-10-08
8852,8852,137802,2021-10-09
8853,8853,631828,2022-06-13
8854,8854,732467,2019-06-04
8855,8855,1027200,2018-03-20
8856,8856,821792,2020-10-08
8857,8857,107066,2018-11-24
8858,8858,192979,2024-12-21
8859,8859,1244235,2018-08-24
8860,8860,1036190,2023-06-27
8861,8861,261010,2021-07-05
8862,8862,1270793,2020-01-02
8863,8863,1428323,2022-08-28
8864,8864,1291234,2020-12-11
8865,8865,597155,2023-02-16
8866,8866,1462413,2021-12-02
8867,8867,66422,2019-08-16
8868,8868,397822,2021-10-03
8869,8869,1041398,2019-11-18
8870,8870,530465,2023-11-21
8871,8871,96357,2021-11-26
8872,8872,774272,2023-06-29
8873,8873,160915,2018-03-12
8874,8874,905795,2021-05-19
8875,8875,189313,2023-12-27
8876,8876,655513,2019-03-08
8877,8877,1242815,2023-04-29
8878,8878,114641,2024-07-13
8879,8879,1377113,2021-06-19
8880,8880,57891,2022-02-04
8881,8881,1310091,2020-08-24
8882,8882,770131,2023-07-21
8883,8883,202171,2018-09-12
8884,8884,1166076,2018-06-28
8885,8885,207348,2020-08-11
8886,8886,1096351,2018-02-25
8887,8887,531338,2019-04-01
8888,8888,1474462,2020-12-26
8889,8889,1120544,2020-06-19
8890,8890,217260,2024-02-20
8891,8891,715544,2021-06-29
8892,8892,989187,2022-08-02
8893,8893,648108,2018-09-06
8894,8894,1424334,2019-11-01
8895,8895,1429413,2020-05-03
8896,8896,804269,2023-08-22
8897,8897,1333758,2022-03-12
8898,8898,978642,2023-08-07
8899,8899,408942,2022-01-12
8900,8900,760275,2019-02-28
8901,8901,1027452,2021-03-29
8902,8902,777329,2024-05-03
8903,8903,681041,2023-04-16
8904,8904,96664,2020-05-28
8905,8905,1229916,2018-09-27
8906,8906,520606,2020-06-01
8907,8907,357730,2022-10-28
8908,8908,1109596,2020-07-29
8909,8909,998972,2022-09-27
8910,8910,1026802,2019-05-07
8911,8911,319193,2022-07-25
8912,8912,748012,2022-03-28
8913,8913,386469,2021-04-16
8914,8914,1273161,2022-02-26
8915,8915,612011,2019-11-04
8916,8916,354090,2022-05-11
8917,8917,1259044,2021-01-23
8918,8918,776096,2023-02-06
8919,8919,251840,2021-05-28
8920,8920,533334,2019-03-11
8921,8921,523438,2018-10-22
8922,8922,976189,2024-05-25
8923,8923,221425,2020-10-04
8924,8924,1499447,2020-12-22
8925,8925,606483,2020-04-10
8926,8926,743517,2020-08-02
8927,8927,979026,2020-01-16
8928,8928,606941,2022-06-12
8929,8929,1362435,2020-02-11
8930,8930,620410,2022-10-05
8931,8931,870382,2022-12-11
8932,8932,808867,2018-01-01
8933,8933,1310391,2023-10-06
8934,8934,1273844,2024-10-05
8935,8935,1442661,2022-02-20
8936,8936,461966,2022-02-03
8937,8937,505323,2018-04-05
8938,8938,315231,2022-03-31
8939,8939,418590,2023-08-15
8940,8940,1073154,2019-11-08
8941,8941,1164746,2023-12-27
8942,8942,274711,2021-07-19
8943,8943,804143,2024-03-09
8944,8944,1402677,2018-11-08
8945,8945,280949,2021-09-28
8946,8946,832098,2024-08-09
8947,8947,458645,2019-11-30
8948,8948,806040,2020-05-20
8949,8949,312464,2018-04-02
8950,8950,426080,2019-02-11
8951,8951,453933,2024-10-06
8952,8952,140148,2018-09-11
8953,8953,1298156,2024-03-06
8954,8954,1350755,2020-12-31
8955,8955,950150,2019-07-04
8956,8956,371336,2023-06-29
8957,8957,1455064,2021-09-03
8958,8958,660579,2022-10-16
8959,8959,1069104,2020-11-02
8960,8960,165560,2022-05-13
8961,8961,1284226,2021-05-01
8962,8962,1490042,2024-10-15
8963,8963,106147,2018-04-30
8964,8964,765217,2019-12-10
8965,8965,1287708,2024-04-03
8966,8966,147968,2023-07-31
8967,8967,816170,2023-08-11
8968,8968,643644,2024-11-11
8969,8969,895458,2019-08-16
8970,8970,861707,2021-11-17
8971,8971,764911,2020-01-31
8972,8972,183438,2021-09-05
8973,8973,994728,2020-03-10
8974,8974,857034,2022-03-27
8975,8975,893290,2018-02-16
8976,8976,85109,2021-12-15
8977,8977,1079459,2023-01-03
8978,8978,653794,2020-03-26
8979,8979,773051,2020-01-07
8980,8980,1076922,2021-11-10
8981,8981,211472,2024-01-21
8982,8982,173840,2021-10-03
8983,8983,962108,2024-10-01
8984,8984,355361,2018-06-28
8985,8985,839200,2021-11-21
8986,8986,660733,2023-04-26
8987,8987,1187562,2024-11-28
8988,8988,494666,2018-05-25
8989,8989,1485263,2023-05-05
8990,8990,776360,2021-11-17
8991,8991,1109243,2020-07-21
8992,8992,1086174,2019-02-09
8993,8993,274067,2021-03-07
8994,8994,1041705,2018-07-26
8995,8995,748321,2018-10-29
8996,8996,1053420,2020-04-06
8997,8997,685011,2024-01-28
8998,8998,618175,2019-11-24
8999,8999,634150,2019-10-23
9000,9000,1188716,2021-01-19
9001,9001,1285562,2023-06-09
9002,9002,1319966,2022-12-09
9003,9003,914979,2018-08-16
9004,9004,88317,2024-07-07
9005,9005,1022022,2018-01-22
9006,9006,1297543,2022-06-16
9007,9007,833560,2018-09-03
9008,9008,371188,2021-10-25
9009,9009,1101073,2018-05-27
9010,9010,834280,2021-10-26
9011,9011,261488,2019-11-29
9012,9012,153856,2023-03-06
9013,9013,1195224,2019-05-31
9014,9014,380234,2018-04-18
9015,9015,1225454,2021-07-11
9016,9016,769092,2018-09-05
9017,9017,304054,2023-11-30
9018,9018,205607,2024-04-19
9019,9019,869350,2022-07-15
9020,9020,302907,2022-07-29
9021,9021,875129,2019-07-16
9022,9022,1184116,2023-01-04
9023,9023,1406148,2021-04-10
9024,9024,1286126,2023-08-23
9025,9025,410969,2024-07-31
9026,9026,1131407,2020-10-25
9027,9027,1275382,2023-05-03
9028,9028,297441,2022-10-14
9029,9029,855624,2019-11-21
9030,9030,293527,2020-03-05
9031,9031,341172,2022-06-03
9032,9032,892710,2022-03-21
9033,9033,1028411,2020-09-17
9034,9034,1087324,2024-07-15
9035,9035,646585,2018-12-09
9036,9036,1474554,2023-02-07
9037,9037,685933,2022-09-11
9038,9038,462323,2021-03-30
9039,9039,986860,2022-08-18
9040,9040,293151,2020-02-16
9041,9041,1249828,2023-12-06
9042,9042,1182812,2018-03-02
9043,9043,1158016,2022-01-17
9044,9044,1294084,2020-06-05
9045,9045,1146092,2021-10-11
9046,9046,1471295,2018-05-19
9047,9047,358349,2019-03-23
9048,9048,633193,2023-03-14
9049,9049,155772,2023-10-11
9050,9050,410645,2021-08-04
9051,9051,569917,2020-09-19
9052,9052,492458,2020-04-11
9053,9053,225193,2021-01-14
9054,9054,800399,2021-10-28
9055,9055,69905,2024-08-28
9056,9056,1329862,2022-10-03
9057,9057,1186322,2022-05-15
9058,9058,305141,2020-10-28
9059,9059,355373,2021-09-07
9060,9060,270592,2021-04-30
9061,9061,236762,2020-05-23
9062,9062,1237009,2022-08-15
9063,9063,365081,2024-04-19
9064,9064,1097664,2021-01-08
9065,9065,81419,2022-03-04
9066,9066,158675,2018-12-07
9067,9067,1493293,2022-11-22
9068,9068,852978,2021-09-05
9069,9069,1413222,2022-09-02
9070,9070,129562,2023-06-12
9071,9071,883919,2019-01-15
9072,9072,427772,2018-12-27
9073,9073,1127124,2022-05-27
9074,9074,920582,2018-07-11
9075,9075,63839,2018-09-10
9076,9076,1311660,2020-06-02
9077,9077,117142,2023-09-27
9078,9078,655894,2018-02-27
9079,9079,748708,2023-07-10
9080,9080,885098,2019-06-06
9081,9081,789216,2024-12-21
9082,9082,200819,2024-05-10
9083,9083,529489,2020-07-03
9084,9084,133426,2022-03-31
9085,9085,1257968,2023-11-21
9086,9086,593146,2022-11-25
9087,9087,928505,2020-01-31
9088,9088,495566,2022-06-15
9089,9089,134961,2024-11-05
9090,9090,782810,2021-10-17
9091,9091,434281,2023-10-28
9092,9092,270543,2021-03-12
9093,9093,89101,2019-12-24
9094,9094,1042839,2022-09-09
9095,9095,1341816,2021-11-03
9096,9096,708310,2019-01-19
9097,9097,1052830,2023-06-30
9098,9098,233216,2024-12-22
9099,9099,664036,2021-11-12
9100,9100,763367,2024-09-14
9101,9101,681433,2023-04-08
9102,9102,626241,2019-03-16
9103,9103,1271005,2019-08-05
9104,9104,1128969,2021-11-08
9105,9105,555296,2019-02-04
9106,9106,88699,2019-08-08
9107,9107,91402,2023-08-11
9108,9108,177422,2018-05-09
9109,9109,685286,2021-10-20
9110,9110,942311,2022-08-11
9111,9111,811900,2022-05-11
9112,9112,850722,2020-09-08
9113,9113,757035,2024-07-08
9114,9114,709767,2020-11-09
9115,9115,796223,2023-11-17
9116,9116,1236913,2021-05-13
9117,9117,672496,2023-07-23
9118,9118,118023,2024-11-29
9119,9119,1135733,2018-12-04
9120,9120,129316,2020-08-27
9121,9121,900262,2024-03-04
9122,9122,1266279,2019-10-03
9123,9123,564267,2018-06-27
9124,9124,1054956,2019-06-30
9125,9125,1285962,2023-06-01
9126,9126,964077,2024-03-25
9127,9127,864965,2022-10-25
9128,9128,1100646,2018-09-19
9129,9129,236284,2020-08-02
9130,9130,732158,2021-01-26
9131,9131,583392,2022-03-11
9132,9132,790229,2024-02-28
9133,9133,105621,2020-10-27
9134,9134,120835,2020-04-26
9135,9135,670799,2024-05-14
9136,9136,1038081,2022-11-17
9137,9137,881809,2024-12-27
9138,9138,1187742,2022-05-17
9139,9139,728623,2023-12-05
9140,9140,303956,2021-07-09
9141,9141,1134425,2021-12-16
9142,9142,653757,2023-06-30
9143,9143,726228,2024-03-30
9144,9144,64365,2019-05-30
9145,9145,257676,2024-12-17
9146,9146,1188632,2023-06-08
9147,9147,135127,2023-02-27
9148,9148,1409846,2018-08-28
9149,9149,181238,2020-09-24
9150,9150,989261,2019-04-12
9151,9151,1344327,2018-10-26
9152,9152,965969,2019-06-10
9153,9153,1228370,2020-02-03
9154,9154,399257,2018-09-03
9155,9155,972813,2019-10-30
9156,9156,127971,2019-10-25
9157,9157,1156686,2021-01-02
9158,9158,1079926,2020-10-01
9159,9159,285020,2023-09-04
9160,9160,520267,2022-12-12
9161,9161,161882,2023-02-25
9162,9162,95641,2023-07-30
9163,9163,851493,2019-06-07
9164,9164,1421007,2019-06-12
9165,9165,896669,2023-06-16
9166,9166,1403089,2022-05-25
9167,9167,500539,2019-01-12
9168,9168,270512,2024-09-09
9169,9169,361408,2022-01-05
9170,9170,672557,2019-02-25
9171,9171,1358018,2022-12-29
9172,9172,533186,2022-01-25
9173,9173,601776,2020-09-20
9174,9174,573671,2024-09-01
9175,9175,276260,2021-05-08
9176,9176,653732,2021-02-27
9177,9177,153071,2023-08-12
9178,9178,1215761,2021-03-28
9179,9179,1410964,2020-10-14
9180,9180,768845,2023-07-28
9181,9181,284509,2023-09-21
9182,9182,1374204,2018-07-30
9183,9183,1214439,2020-08-29
9184,9184,751582,2024-06-13
9185,9185,919128,2019-05-30
9186,9186,196658,2019-07-02
9187,9187,189717,2021-01-22
9188,9188,685315,2020-02-05
9189,9189,673678,2022-07-10
9190,9190,568796,2019-09-07
9191,9191,1196968,2019-06-07
9192,9192,960633,2019-09-19
9193,9193,258637,2019-08-13
9194,9194,105683,2022-05-08
9195,9195,720398,2023-12-22
9196,9196,305295,2022-03-18
9197,9197,758488,2023-11-30
9198,9198,961321,2018-10-14
