customer_id,age,annual_income,occupation,city
9098,52,1385706,Self-Employed,Bengaluru
9099,22,1826010,Student,Bengaluru
9100,61,1416016,Business,Mumbai
9101,23,2263703,Retired,Chennai
9102,60,1310471,Student,Delhi
9103,31,609727,Self-Employed,Bengaluru
9104,29,1778258,Business,Chennai
9105,24,587782,Salaried,Delhi
9106,34,637432,Retired,Mumbai
9107,38,1469001,Student,Hyderabad
9108,59,1675378,Student,Bengaluru
9109,43,1968138,Self-Employed,Hyderabad
9110,69,315080,Salaried,Hyderabad
9111,26,1505467,Retired,Hyderabad
9112,30,2221795,Self-Employed,Kolkata
9113,32,896348,Salaried,Hyderabad
9114,69,1488011,Self-Employed,Delhi
9115,29,619038,Retired,Kolkata
9116,29,2034781,Business,Hyderabad
9117,47,1537964,Business,Kolkata
9118,46,510972,Student,Chennai
9119,39,1463525,Self-Employed,Bengaluru
9120,26,2035513,Business,Mumbai
9121,57,2359751,Business,Hyderabad
9122,58,1823327,Business,Delhi
9123,36,987502,Self-Employed,Mumbai
9124,30,1510965,Student,Hyderabad
9125,22,2284991,Business,Delhi
9126,40,1435903,Self-Employed,Chennai
9127,32,1723919,Retired,Kolkata
9128,31,1364119,Student,Hyderabad
9129,62,2016535,Self-Employed,Mumbai
9130,30,583957,Student,Chennai
9131,61,2274859,Self-Employed,Kolkata
9132,25,1632765,Business,Delhi
9133,23,1176895,Self-Employed,Bengaluru
9134,25,1446339,Self-Employed,Delhi
9135,47,1415875,Retired,Delhi
9136,68,746645,Salaried,Kolkata
9137,66,2011539,Student,Bengaluru
9138,60,2099317,Self-Employed,Mumbai
9139,34,1072201,Business,Bengaluru
9140,53,842144,Student,Hyderabad
9141,36,2160361,Retired,Kolkata
9142,48,328815,Retired,Bengaluru
9143,62,443855,Self-Employed,Mumbai
9144,29,1987709,Business,Chennai
9145,31,1617079,Salaried,Hyderabad
9146,27,1520500,Salaried,Mumbai
9147,61,2412608,Salaried,Hyderabad
9148,62,1070423,Self-Employed,Mumbai
9149,67,1517023,Business,Kolkata
9150,62,758841,Salaried,Bengaluru
9151,27,1517442,Self-Employed,Bengaluru
9152,34,573950,Business,Bengaluru
9153,40,2143196,Salaried,Bengaluru
9154,36,1244624,Business,Mumbai
9155,62,261216,Business,Delhi
9156,26,1961285,Retired,Kolkata
9157,69,1432419,Retired,Bengaluru
9158,28,1529727,Self-Employed,Chennai
9159,44,1584757,Salaried,Bengaluru
9160,49,350860,Student,Chennai
9161,27,288318,Self-Employed,Chennai
9162,30,413995,Salaried,Chennai
9163,64,1942947,Retired,Chennai
9164,29,227874,Self-Employed,Chennai
9165,43,1131976,Self-Employed,Delhi
9166,54,1736183,Student,Hyderabad
9167,66,1026723,Business,Kolkata
9168,62,1273751,Salaried,Mumbai
9169,36,2350367,Salaried,Mumbai
9170,31,2227210,Self-Employed,Delhi
9171,30,1046470,Retired,Bengaluru
9172,38,1222719,Salaried,Delhi
9173,33,1734731,Business,Mumbai
9174,55,494725,Student,Chennai
9175,26,1287021,Salaried,Bengaluru
9176,32,580190,Student,Hyderabad
9177,33,1141499,Self-Employed,Kolkata
9178,37,723462,Self-Employed,Hyderabad
9179,66,1100216,Retired,Kolkata
9180,24,1197470,Salaried,Chennai
9181,50,2462470,Retired,Kolkata
9182,47,1811341,Retired,Chennai
9183,23,2013798,Self-Employed,Delhi
9184,67,1496982,Salaried,Delhi
9185,46,883400,Self-Employed,Bengaluru
9186,43,735796,Business,Hyderabad
9187,21,1499181,Student,Kolkata
9188,56,1147777,Student,Bengaluru
9189,63,836517,Salaried,Kolkata
9190,58,2145908,Student,Kolkata
9191,33,425591,Retired,Delhi
9192,22,867588,Self-Employed,Hyderabad
9193,43,1760450,Business,Chennai
9194,42,727007,Retired,Delhi
9195,22,1542442,Student,Chennai
9196,26,2330885,Business,Kolkata
9197,51,2451675,Self-Employed,Delhi
9198,34,2402175,Retired,Mumbai
9199,27,995784,Student,Mumbai
9200,63,2028891,Salaried,Chennai
9201,36,917041,Self-Employed,Chennai
9202,28,686840,Business,Mumbai
9203,33,2104378,Business,Hyderabad
9204,62,2473653,Business,Hyderabad
9205,57,948785,Student,Kolkata
9206,22,232493,Salaried,Bengaluru
9207,23,1791863,Student,Hyderabad
9208,42,816383,Salaried,Bengaluru
9209,49,2215366,Retired,Hyderabad
9210,46,844027,Self-Employed,Bengaluru
9211,23,812898,Salaried,Bengaluru
9212,22,2438730,Student,Kolkata
9213,36,2179462,Business,Mumbai
9214,65,718102,Retired,Bengaluru
9215,51,2039777,Student,Hyderabad
9216,50,1153111,Student,Mumbai
9217,26,2024723,Business,Bengaluru
9218,46,1439259,Student,Bengaluru
9219,53,976088,Business,Delhi
9220,51,1150387,Retired,Mumbai
9221,41,234391,Salaried,Chennai
9222,31,2076589,Salaried,Delhi
9223,39,235484,Self-Employed,Hyderabad
9224,52,1204829,Student,Bengaluru
9225,39,349667,Self-Employed,Bengaluru
9226,51,1402763,Salaried,Chennai
9227,51,566092,Student,Hyderabad
9228,58,1729008,Business,Kolkata
9229,65,751617,Student,Mumbai
9230,58,902026,Retired,Kolkata
9231,30,838314,Self-Employed,Bengaluru
9232,51,826901,Business,Bengaluru
9233,25,1834136,Business,Kolkata
9234,43,1875773,Self-Employed,Chennai
9235,37,556107,Salaried,Delhi
9236,28,257184,Student,Delhi
9237,54,2189374,Business,Hyderabad
9238,49,596575,Business,Mumbai
9239,34,1454016,Retired,Bengaluru
9240,21,1876978,Self-Employed,Delhi
9241,59,2332042,Retired,Hyderabad
9242,64,1181800,Retired,Delhi
9243,37,360170,Salaried,Kolkata
9244,48,1436242,Business,Hyderabad
9245,63,239033,Business,Delhi
9246,36,793066,Self-Employed,Chennai
9247,34,2083659,Student,Mumbai
9248,54,953258,Business,Hyderabad
9249,61,296203,Retired,Mumbai
9250,38,968138,Retired,Chennai
9251,33,1118299,Business,Delhi
9252,45,2353704,Self-Employed,Hyderabad
9253,66,258561,Self-Employed,Hyderabad
9254,38,1025382,Student,Mumbai
9255,27,1806078,Self-Employed,Delhi
9256,60,1764593,Self-Employed,Bengaluru
9257,65,2350303,Salaried,Bengaluru
9258,38,2018109,Business,Chennai
9259,53,2177800,Business,Kolkata
9260,28,861775,Student,Hyderabad
9261,62,2270557,Student,Chennai
9262,27,406893,Salaried,Bengaluru
9263,63,1919119,Business,Hyderabad
9264,63,2154864,Salaried,Hyderabad
9265,34,690361,Self-Employed,Kolkata
9266,63,678009,Student,Bengaluru
9267,27,1505953,Salaried,Chennai
9268,38,292663,Business,Chennai
9269,50,1316477,Self-Employed,Kolkata
9270,40,991783,Self-Employed,Bengaluru
9271,58,710755,Self-Employed,Kolkata
9272,56,1372900,Retired,Kolkata
9273,34,1696429,Retired,Delhi
9274,41,733670,Salaried,Kolkata
9275,26,894698,Student,Hyderabad
9276,43,2465181,Business,Bengaluru
9277,42,1765437,Retired,Hyderabad
9278,43,629510,Business,Delhi
9279,47,981550,Self-Employed,Chennai
9280,46,207916,Self-Employed,Kolkata
9281,35,2465215,Self-Employed,Hyderabad
9282,38,1996256,Retired,Kolkata
9283,52,1040824,Retired,Kolkata
9284,30,1969993,Business,Kolkata
9285,62,823345,Retired,Bengaluru
9286,43,477039,Student,Mumbai
9287,28,1397806,Retired,Chennai
9288,62,1504488,Retired,Chennai
9289,35,2126195,Business,Kolkata
9290,61,1189828,Salaried,Delhi
9291,46,1391867,Student,Delhi
9292,34,284254,Self-Employed,Mumbai
9293,65,440816,Salaried,Hyderabad
9294,54,1139149,Retired,Kolkata
9295,64,1526340,Self-Employed,Hyderabad
9296,30,2358443,Student,Hyderabad
9297,52,1134831,Self-Employed,Delhi
9298,41,2037625,Self-Employed,Delhi
9299,27,1496976,Business,Delhi
9300,57,2017501,Business,Bengaluru
9301,54,1147826,Salaried,Chennai
9302,33,1428531,Self-Employed,Chennai
9303,38,1076312,Self-Employed,Kolkata
9304,56,524855,Student,Delhi
9305,27,1070566,Salaried,Bengaluru
9306,62,2122836,Student,Hyderabad
9307,35,1740422,Self-Employed,Kolkata
9308,42,2404995,Self-Employed,Bengaluru
9309,65,370569,Business,Mumbai
9310,25,1658899,Business,Bengaluru
9311,27,2486231,Retired,Hyderabad
9312,62,1404638,Salaried,Mumbai
9313,26,1730708,Student,Chennai
9314,27,1829730,Salaried,Delhi
9315,46,2024092,Self-Employed,Chennai
9316,52,1913755,Salaried,Hyderabad
9317,49,2334440,Student,Chennai
9318,59,2040024,Self-Employed,Delhi
9319,58,949437,Student,Delhi
9320,58,1097648,Retired,Mumbai
9321,47,525358,Student,Kolkata
9322,58,820506,Business,Chennai
9323,33,699358,Student,Chennai
9324,26,2301568,Retired,Kolkata
9325,48,1563360,Salaried,Kolkata
9326,22,1288766,Student,Chennai
9327,25,424967,Student,Chennai
9328,36,432813,Business,Mumbai
9329,42,1143275,Self-Employed,Mumbai
9330,54,1666738,Self-Employed,Chennai
9331,29,582563,Salaried,Mumbai
9332,65,1652022,Self-Employed,Kolkata
9333,54,2085028,Salaried,Hyderabad
9334,21,437048,Retired,Delhi
9335,58,1784593,Retired,Bengaluru
9336,61,1528821,Student,Kolkata
9337,29,635662,Business,Bengaluru
9338,43,750758,Business,Delhi
9339,69,1331425,Retired,Kolkata
9340,53,932645,Student,Mumbai
9341,48,603447,Business,Chennai
9342,44,1161416,Business,Chennai
9343,45,472646,Student,Bengaluru
9344,30,2310024,Self-Employed,Chennai
9345,44,2379388,Salaried,Hyderabad
9346,41,2357179,Business,Kolkata
9347,61,2251634,Salaried,Bengaluru
9348,26,2328768,Business,Mumbai
9349,58,1004171,Business,Mumbai
9350,63,927612,Self-Employed,Hyderabad
9351,67,691519,Student,Mumbai
9352,39,537770,Self-Employed,Kolkata
9353,59,538773,Business,Bengaluru
9354,67,744990,Salaried,Bengaluru
9355,44,1661706,Student,Mumbai
9356,36,1038031,Business,Delhi
9357,36,1697624,Business,Bengaluru
9358,28,375414,Student,Hyderabad
9359,44,1985937,Student,Hyderabad
9360,54,2149159,Salaried,Kolkata
9361,27,975958,Business,Bengaluru
9362,50,484747,Self-Employed,Bengaluru
9363,50,1436006,Self-Employed,Mumbai
9364,45,722254,Self-Employed,Hyderabad
9365,39,787381,Self-Employed,Delhi
9366,69,2225397,Business,Hyderabad
9367,53,236865,Retired,Kolkata
9368,61,1508776,Business,Hyderabad
9369,31,2380419,Retired,Mumbai
9370,38,1009119,Student,Kolkata
9371,65,2120966,Self-Employed,Kolkata
9372,69,2029313,Business,Bengaluru
9373,57,345789,Student,Hyderabad
9374,35,1790094,Self-Employed,Kolkata
9375,28,409509,Self-Employed,Chennai
9376,67,1581823,Self-Employed,Chennai
9377,58,1099528,Self-Employed,Delhi
9378,50,2069125,Salaried,Hyderabad
9379,49,1549717,Business,Kolkata
9380,63,1213454,Salaried,Bengaluru
9381,41,212899,Business,Chennai
9382,23,683072,Student,Mumbai
9383,27,344018,Salaried,Kolkata
9384,28,233854,Student,Delhi
9385,64,2398540,Salaried,Kolkata
9386,64,1415350,Retired,Mumbai
9387,39,2303212,Business,Delhi
9388,39,202140,Salaried,Bengaluru
9389,35,437889,Business,Mumbai
9390,50,730358,Student,Delhi
9391,55,2320546,Retired,Bengaluru
9392,58,431790,Retired,Bengaluru
9393,66,1280423,Business,Chennai
9394,37,840748,Retired,Mumbai
9395,65,965179,Self-Employed,Chennai
9396,43,2282935,Business,Delhi
9397,57,1424592,Business,Chennai
9398,25,602300,Retired,Mumbai
9399,57,1430800,Student,Bengaluru
9400,28,2221131,Student,Chennai
9401,58,791122,Self-Employed,Chennai
9402,56,1183980,Student,Chennai
9403,30,2479121,Business,Delhi
9404,48,212601,Retired,Kolkata
9405,27,2289024,Student,Delhi
9406,65,1277341,Salaried,Chennai
9407,42,2425486,Business,Bengaluru
9408,51,2203826,Business,Kolkata
9409,64,2280791,Self-Employed,Chennai
9410,48,2271205,Salaried,Mumbai
9411,54,275981,Business,Delhi
9412,37,1796525,Self-Employed,Chennai
9413,65,2170455,Business,Chennai
9414,57,241670,Student,Chennai
9415,32,661999,Retired,Delhi
9416,60,1720229,Salaried,Bengaluru
9417,24,954854,Business,Delhi
9418,32,458738,Business,Delhi
9419,44,1936849,Student,Mumbai
9420,30,1559644,Self-Employed,Kolkata
9421,31,1163417,Retired,Kolkata
9422,52,857698,Business,Delhi
9423,30,1856848,Business,Delhi
9424,35,593964,Self-Employed,Bengaluru
9425,27,2130120,Business,Kolkata
9426,42,976555,Self-Employed,Mumbai
9427,51,1443367,Student,Hyderabad
9428,65,297886,Business,Kolkata
9429,48,240135,Student,Chennai
9430,32,1967263,Salaried,Bengaluru
9431,58,1221226,Student,Mumbai
9432,36,1074621,Retired,Chennai
9433,39,892980,Retired,Bengaluru
9434,31,794052,Salaried,Chennai
9435,52,1511693,Self-Employed,Kolkata
9436,21,2494674,Student,Kolkata
9437,43,1494649,Business,Delhi
9438,51,2184439,Retired,Bengaluru
9439,43,1147078,Business,Hyderabad
9440,45,981905,Student,Kolkata
9441,60,2035368,Salaried,Chennai
9442,44,1253000,Retired,Hyderabad
9443,23,2019117,Self-Employed,Chennai
9444,39,665704,Self-Employed,Delhi
9445,22,914102,Business,Hyderabad
9446,37,777006,Salaried,Bengaluru
9447,57,729593,Business,Kolkata
9448,30,2464402,Business,Kolkata
9449,21,2312403,Salaried,Kolkata
9450,40,2150376,Retired,Chennai
9451,62,1542691,Self-Employed,Kolkata
9452,27,2274245,Business,Hyderabad
9453,60,1703407,Self-Employed,Hyderabad
9454,56,2399766,Business,Chennai
9455,52,361255,Retired,Hyderabad
9456,37,2377109,Self-Employed,Hyderabad
9457,50,696224,Student,Bengaluru
9458,43,1488807,Self-Employed,Mumbai
9459,25,1393234,Salaried,Kolkata
9460,51,1544584,Salaried,Mumbai
9461,56,1988321,Retired,Kolkata
9462,64,1363359,Self-Employed,Chennai
9463,63,1885541,Self-Employed,Chennai
9464,23,2048909,Retired,Mumbai
9465,43,2001083,Business,Delhi
9466,55,336860,Retired,Hyderabad
9467,38,1257548,Salaried,Delhi
9468,65,1713614,Retired,Hyderabad
9469,34,2361732,Retired,Chennai
9470,52,699529,Business,Hyderabad
9471,58,2243227,Self-Employed,Chennai
9472,48,655599,Retired,Hyderabad
9473,22,320899,Self-Employed,Delhi
9474,53,897578,Self-Employed,Mumbai
9475,32,799583,Salaried,Bengaluru
9476,46,1150241,Salaried,Hyderabad
9477,52,2271946,Business,Mumbai
9478,54,867809,Salaried,Kolkata
9479,34,1701041,Salaried,Delhi
9480,47,1677739,Self-Employed,Hyderabad
9481,52,513287,Student,Delhi
9482,33,1992021,Salaried,Hyderabad
9483,25,988666,Retired,Chennai
9484,44,1789601,Business,Bengaluru
9485,46,441653,Salaried,Mumbai
9486,36,2239908,Business,Hyderabad
9487,41,291132,Student,Hyderabad
9488,62,2372456,Business,Mumbai
9489,25,345160,Business,Delhi
9490,35,742383,Student,Hyderabad
9491,33,441741,Student,Mumbai
9492,50,746382,Student,Hyderabad
9493,31,749699,Student,Chennai
9494,47,1452611,Self-Employed,Chennai
9495,29,1758556,Business,Kolkata
9496,52,348821,Self-Employed,Bengaluru
9497,56,1077221,Business,Hyderabad
9498,57,1743801,Salaried,Bengaluru
9499,45,2213345,Salaried,Chennai
9500,25,1826297,Student,Kolkata
9501,48,1452555,Salaried,Bengaluru
9502,62,1137603,Self-Employed,Kolkata
9503,69,1589654,Business,Chennai
9504,45,1950263,Salaried,Mumbai
9505,24,2135888,Retired,Kolkata
9506,30,1467900,Retired,Kolkata
9507,32,2384601,Business,Hyderabad
9508,55,458098,Retired,Mumbai
9509,31,1278758,Student,Chennai
9510,58,1564980,Business,Kolkata
9511,36,950820,Business,Mumbai
9512,65,1483426,Retired,Delhi
9513,42,1096145,Retired,Chennai
9514,58,1296153,Self-Employed,Bengaluru
9515,49,318571,Business,Bengaluru
9516,41,919998,Retired,Delhi
9517,33,716675,Salaried,Kolkata
9518,39,446880,Retired,Mumbai
9519,37,2456248,Salaried,Kolkata
9520,29,683658,Retired,Kolkata
9521,52,1684705,Self-Employed,Bengaluru
9522,36,411885,Self-Employed,Kolkata
9523,39,1417119,Self-Employed,Kolkata
9524,66,1732725,Retired,Chennai
9525,54,1726705,Retired,Mumbai
9526,27,1033102,Self-Employed,Chennai
9527,55,1294901,Salaried,Chennai
9528,40,417565,Business,Kolkata
9529,69,2031598,Business,Delhi
9530,22,1410310,Self-Employed,Bengaluru
9531,67,1478101,Salaried,Delhi
9532,46,1185932,Salaried,Bengaluru
9533,68,1357710,Business,Mumbai
9534,24,282130,Salaried,Kolkata
9535,58,1744814,Salaried,Delhi
9536,53,2408752,Retired,Kolkata
9537,48,1218270,Retired,Mumbai
9538,50,744942,Salaried,Mumbai
9539,40,1131044,Retired,Kolkata
9540,61,977218,Student,Hyderabad
9541,67,1006390,Self-Employed,Kolkata
9542,54,478682,Business,Bengaluru
9543,35,1266310,Retired,Chennai
9544,25,1681281,Self-Employed,Mumbai
9545,31,575867,Retired,Mumbai
9546,69,2082187,Student,Bengaluru
9547,23,800065,Self-Employed,Hyderabad
9548,68,1247189,Salaried,Delhi
9549,52,2433326,Business,Chennai
9550,54,2203594,Salaried,Hyderabad
9551,48,356763,Business,Kolkata
9552,63,2050304,Business,Chennai
9553,44,1084102,Self-Employed,Chennai
9554,22,1587171,Salaried,Kolkata
9555,22,825826,Retired,Mumbai
9556,35,1312876,Salaried,Mumbai
9557,37,534385,Self-Employed,Chennai
9558,64,2382042,Self-Employed,Mumbai
9559,66,1719826,Student,Chennai
9560,30,657216,Self-Employed,Mumbai
9561,35,1626727,Student,Hyderabad
9562,63,1323152,Student,Hyderabad
9563,34,1231046,Retired,Bengaluru
9564,44,2296121,Retired,Bengaluru
9565,23,1273922,Retired,Mumbai
9566,43,1432407,Self-Employed,Bengaluru
9567,28,2367186,Retired,Kolkata
9568,38,1848866,Business,Bengaluru
9569,42,1772662,Student,Chennai
9570,30,1379187,Retired,Mumbai
9571,30,1729445,Business,Delhi
9572,66,2435530,Retired,Bengaluru
9573,32,2147680,Business,Mumbai
9574,67,597315,Salaried,Bengaluru
9575,43,1216383,Retired,Kolkata
9576,48,1592450,Salaried,Hyderabad
9577,40,1653599,Salaried,Delhi
9578,39,783669,Retired,Chennai
9579,28,708846,Business,Delhi
9580,61,1616857,Self-Employed,Bengaluru
9581,48,1338311,Retired,Kolkata
9582,46,2228311,Business,Chennai
9583,62,1981325,Student,Chennai
9584,56,1087224,Retired,Chennai
9585,68,1218893,Salaried,Bengaluru
9586,56,1163326,Retired,Chennai
9587,69,2355254,Salaried,Bengaluru
9588,28,2175618,Business,Mumbai
9589,22,523470,Self-Employed,Chennai
9590,62,656699,Retired,Kolkata
9591,68,1049401,Salaried,Kolkata
9592,47,1281357,Student,Hyderabad
9593,27,404864,Student,Bengaluru
9594,62,1844966,Salaried,Hyderabad
9595,57,423659,Salaried,Chennai
9596,65,342016,Business,Bengaluru
9597,52,1816264,Self-Employed,Delhi
9598,38,439610,Student,Chennai
9599,56,1312375,Retired,Chennai
9600,64,1911144,Self-Employed,Chennai
9601,21,401718,Salaried,Chennai
9602,41,2225884,Retired,Delhi
9603,47,802777,Student,Hyderabad
9604,27,223558,Self-Employed,Kolkata
9605,46,1536782,Business,Hyderabad
9606,35,2312505,Business,Delhi
9607,44,837672,Retired,Chennai
9608,55,1748777,Salaried,Hyderabad
9609,41,916600,Salaried,Mumbai
9610,57,606635,Student,Mumbai
9611,47,1610732,Retired,Chennai
9612,37,1706795,Salaried,Bengaluru
9613,43,488561,Student,Mumbai
9614,68,1276960,Student,Hyderabad
9615,55,1846835,Retired,Chennai
9616,35,317630,Self-Employed,Mumbai
9617,36,813714,Business,Delhi
9618,58,2008894,Retired,Mumbai
9619,67,2166626,Business,Kolkata
9620,54,997570,Student,Mumbai
9621,65,1735612,Self-Employed,Delhi
9622,36,1847420,Retired,Chennai
9623,54,2378198,Business,Delhi
9624,32,2016871,Self-Employed,Bengaluru
9625,52,218356,Self-Employed,Kolkata
9626,59,289106,Self-Employed,Mumbai
9627,64,1643046,Student,Hyderabad
9628,50,1540592,Business,Hyderabad
9629,33,752388,Self-Employed,Bengaluru
9630,42,452092,Retired,Hyderabad
9631,34,2397875,Self-Employed,Kolkata
9632,37,1087722,Business,Kolkata
9633,54,2273436,Student,Chennai
9634,46,2012769,Self-Employed,Kolkata
9635,36,1565285,Retired,Kolkata
9636,54,1433764,Business,Mumbai
9637,43,2034890,Salaried,Hyderabad
9638,48,1492906,Student,Bengaluru
9639,54,2358526,Self-Employed,Chennai
9640,56,1211316,Student,Delhi
9641,46,1113400,Retired,Bengaluru
9642,64,373632,Salaried,Chennai
9643,43,776280,Student,Kolkata
9644,38,274708,Salaried,Delhi
9645,26,562751,Student,Delhi
9646,21,969805,Student,Kolkata
9647,28,2460343,Salaried,Kolkata
9648,58,1251466,Salaried,Mumbai
9649,57,1495595,Student,Kolkata
9650,24,2226620,Self-Employed,Kolkata
9651,51,531551,Salaried,Chennai
9652,68,968981,Student,Bengaluru
9653,28,1058636,Salaried,Kolkata
9654,46,1289423,Self-Employed,Chennai
9655,21,1883493,Retired,Kolkata
9656,62,1684672,Business,Mumbai
9657,59,1481936,Retired,Chennai
9658,40,504592,Salaried,Hyderabad
9659,67,913985,Student,Hyderabad
9660,22,1846979,Salaried,Hyderabad
9661,34,1910785,Retired,Hyderabad
9662,63,824944,Salaried,Delhi
9663,55,1621738,Business,Mumbai
9664,56,1535675,Student,Bengaluru
9665,40,1083722,Student,Mumbai
9666,34,2489144,Salaried,Hyderabad
9667,36,1126420,Student,Kolkata
9668,57,1437712,Retired,Delhi
9669,29,581966,Self-Employed,Kolkata
9670,68,2260980,Student,Mumbai
9671,44,2240190,Business,Kolkata
9672,21,518743,Self-Employed,Kolkata
9673,35,453444,Self-Employed,Hyderabad
9674,33,2471104,Business,Mumbai
9675,25,1081122,Student,Chennai
9676,67,2200521,Salaried,Chennai
9677,39,1013560,Self-Employed,Bengaluru
9678,44,1563186,Self-Employed,Chennai
9679,65,227238,Business,Bengaluru
9680,28,1844797,Retired,Bengaluru
9681,32,1206438,Self-Employed,Mumbai
9682,54,1482455,Retired,Delhi
9683,36,2069279,Business,Kolkata
9684,53,219661,Self-Employed,Mumbai
9685,62,2079164,Business,Mumbai
9686,23,337422,Business,Mumbai
9687,32,2012590,Business,Mumbai
9688,69,1845356,Salaried,Kolkata
9689,23,708287,Salaried,Hyderabad
9690,30,1470346,Retired,Kolkata
9691,58,1578597,Retired,Mumbai
9692,63,2391007,Salaried,Mumbai
9693,25,1313981,Self-Employed,Mumbai
9694,29,358017,Self-Employed,Bengaluru
9695,37,1045146,Self-Employed,Bengaluru
9696,22,1869627,Self-Employed,Bengaluru
9697,65,1424714,Salaried,Hyderabad
9698,48,1944347,Retired,Kolkata
9699,58,2327939,Student,Kolkata
9700,58,1555421,Student,Bengaluru
9701,30,2198351,Retired,Chennai
9702,22,1292138,Student,Chennai
9703,25,1884387,Salaried,Mumbai
9704,69,2355651,Student,Delhi
9705,27,2264990,Retired,Hyderabad
9706,62,1558372,Retired,Hyderabad
9707,59,326824,Student,Kolkata
9708,52,2315620,Student,Chennai
9709,49,493747,Salaried,Chennai
9710,66,2028449,Student,Delhi
9711,46,1124275,Business,Kolkata
9712,43,696985,Retired,Chennai
9713,28,1359295,Self-Employed,Bengaluru
9714,63,1050119,Self-Employed,Mumbai
9715,41,1064301,Self-Employed,Mumbai
9716,47,2063681,Retired,Mumbai
9717,45,1631290,Business,Delhi
9718,61,2153171,Business,Mumbai
9719,22,1429236,Salaried,Hyderabad
9720,56,1043309,Business,Bengaluru
9721,69,1346368,Self-Employed,Chennai
9722,24,1125154,Retired,Kolkata
9723,25,423036,Retired,Mumbai
9724,44,1006661,Retired,Bengaluru
9725,22,2455175,Self-Employed,Mumbai
9726,54,1035214,Student,Hyderabad
9727,28,1667831,Student,Delhi
9728,35,259737,Self-Employed,Kolkata
9729,40,1763117,Business,Kolkata
9730,45,2450562,Self-Employed,Bengaluru
9731,37,787345,Retired,Bengaluru
9732,23,330454,Salaried,Hyderabad
9733,38,2450455,Retired,Chennai
9734,47,976507,Salaried,Mumbai
9735,69,351038,Salaried,Hyderabad
9736,26,1013509,Student,Bengaluru
9737,25,1509422,Self-Employed,Delhi
9738,34,2129636,Salaried,Mumbai
9739,42,1921902,Salaried,Hyderabad
9740,22,2455415,Self-Employed,Kolkata
9741,27,2051579,Business,Bengaluru
9742,50,352961,Student,Chennai
9743,31,1561917,Business,Hyderabad
9744,24,866841,Student,Delhi
9745,34,1282508,Business,Kolkata
9746,68,611626,Student,Mumbai
9747,61,551406,Retired,Kolkata
9748,41,894056,Student,Kolkata
9749,51,1147595,Student,Mumbai
9750,45,990644,Retired,Chennai
9751,69,1729293,Salaried,Hyderabad
9752,22,1524485,Self-Employed,Chennai
9753,32,1460530,Self-Employed,Kolkata
9754,67,1355461,Business,Bengaluru
9755,26,2082668,Salaried,Mumbai
9756,31,1078004,Retired,Mumbai
9757,66,888421,Student,Kolkata
9758,59,1400528,Business,Bengaluru
9759,37,1019836,Self-Employed,Delhi
9760,38,2132495,Salaried,Delhi
9761,23,2040691,Salaried,Kolkata
9762,45,1703953,Student,Bengaluru
9763,24,238933,Business,Chennai
9764,35,758876,Self-Employed,Hyderabad
9765,29,496141,Retired,Delhi
9766,38,1523912,Retired,Mumbai
9767,40,1683873,Business,Kolkata
9768,58,1673477,Retired,Mumbai
9769,37,2353353,Retired,Mumbai
9770,43,497260,Retired,Bengaluru
9771,29,1973129,Salaried,Mumbai
9772,26,234385,Student,Chennai
9773,68,2369903,Self-Employed,Mumbai
9774,64,2130812,Retired,Chennai
9775,61,1892999,Salaried,Bengaluru
9776,34,2262949,Retired,Hyderabad
9777,63,1285324,Business,Hyderabad
9778,48,909629,Self-Employed,Kolkata
9779,28,2136020,Self-Employed,Chennai
9780,56,1198220,Business,Delhi
9781,54,1843780,Student,Bengaluru
9782,38,1257417,Business,Hyderabad
9783,36,897288,Student,Delhi
9784,46,602463,Retired,Chennai
9785,54,1978378,Retired,Hyderabad
9786,62,621691,Retired,Hyderabad
9787,46,2423848,Student,Kolkata
9788,49,1873028,Student,Kolkata
9789,53,2448555,Retired,Bengaluru
9790,44,756378,Retired,Kolkata
9791,66,990124,Self-Employed,Bengaluru
9792,54,2342172,Self-Employed,Hyderabad
9793,58,1969048,Self-Employed,Bengaluru
9794,39,1101003,Student,Bengaluru
9795,31,1686669,Business,Hyderabad
9796,54,2204712,Business,Bengaluru
9797,68,1964247,Business,Hyderabad
9798,25,1266530,Salaried,Bengaluru
9799,48,1719059,Business,Delhi
9800,54,807278,Self-Employed,Chennai
9801,56,1323502,Business,Chennai
9802,57,1495772,Student,Hyderabad
9803,37,2429993,Business,Mumbai
9804,63,1304245,Salaried,Chennai
9805,42,951246,Self-Employed,Mumbai
9806,42,1031646,Self-Employed,Delhi
9807,24,1037722,Business,Hyderabad
9808,32,1769121,Retired,Chennai
9809,52,1442820,Self-Employed,Mumbai
9810,46,2361956,Salaried,Mumbai
9811,50,1100948,Student,Kolkata
9812,23,1668558,Student,Mumbai
9813,58,249373,Retired,Chennai
9814,30,2120269,Business,Bengaluru
9815,61,1395343,Business,Delhi
9816,48,454961,Student,Kolkata
9817,37,1554449,Student,Bengaluru
9818,30,294262,Student,Hyderabad
9819,65,1542809,Retired,Chennai
9820,43,1302677,Retired,Chennai
9821,28,738049,Salaried,Hyderabad
9822,44,1016869,Self-Employed,Mumbai
9823,60,383441,Retired,Chennai
9824,31,1297157,Student,Delhi
9825,32,294148,Student,Hyderabad
9826,46,1633358,Salaried,Hyderabad
9827,44,1834056,Student,Bengaluru
9828,62,2403698,Retired,Kolkata
