account_id,utilization_ratio,days_past_due,fraud_count,payment_ratio,default_flag
11947,0.8169270100122702,15,0,0.21752754478503983,0
11948,0.16732424811650942,30,1,0.4640209810865139,0
11949,0.5671271137612932,60,0,0.2756110582057651,0
11950,0.628275910198057,60,0,0.979169738640974,0
11951,0.776021079240737,15,0,1.0551916625083013,1
11952,0.6257582493265911,60,0,0.31759618994758365,1
11953,0.8713365608882475,90,0,0.5965090813549618,1
11954,0.2584042223735313,30,1,0.776887845192079,0
11955,0.36703527367411926,0,0,0.24149432834628298,0
11956,0.8696709534403108,15,0,0.41005665639503286,0
11957,0.45258013865908747,30,2,0.5164205827114154,1
11958,0.35600119635521044,15,0,0.4988700616216286,1
11959,0.8847973126426179,120,1,0.10807183246588335,1
11960,0.8294146602505037,30,1,0.12189061851070912,1
11961,0.547368634904332,30,1,0.9943868234512586,1
11962,0.7721734617630792,15,1,1.0475204262694613,1
11963,0.798662395126335,90,0,0.7427235146170474,1
11964,0.5821895304637303,0,0,0.44839439794864167,0
11965,0.9250153629999748,15,0,0.5951644252567005,0
11966,0.23026065679578855,30,0,0.6010002022604608,0
11967,0.46201229690512846,0,1,0.4843499955644778,0
11968,0.8953460060708106,60,0,0.6864387617989132,1
11969,0.4519467958636668,90,1,0.2672836549953951,0
11970,0.17979809560076965,0,0,0.8706165235659129,0
11971,0.3809512257656409,15,0,0.8406821309245353,1
11972,0.148398816707339,60,0,0.3736170477075904,0
11973,0.9697553295572737,120,0,0.182795707282987,1
11974,0.7968295988046592,120,0,0.38115349124853914,1
11975,0.08177355781533585,120,1,0.11756115761671716,1
11976,0.9654497276866363,60,1,1.1938299689998098,1
11977,0.41026471598603004,0,2,0.5254084508575209,0
11978,0.7710603760230409,120,0,1.0402271289807627,1
11979,0.5735983381373841,15,1,0.40573846382903833,0
11980,0.5006072028845221,120,0,0.9418142329672072,1
11981,0.6722401934771655,30,0,0.1700928785139787,1
11982,0.4463245326331642,60,0,0.7346897811279214,0
11983,0.24376269592370325,0,1,0.5861865897269656,1
11984,0.5593909969297064,60,1,1.0058152848527873,1
11985,0.20390052638169398,15,0,0.14313165559407096,0
11986,0.21222441218852472,60,0,0.10448552837849764,1
11987,0.9075596640073968,90,2,0.7243150117744213,1
11988,0.9557539234361907,0,2,0.15804010156707415,1
11989,0.9563586479459193,30,1,0.21528010995944397,1
11990,0.1452073785282681,0,0,0.25350673456313905,1
11991,0.8944046469894509,60,1,0.9039849827567698,0
11992,0.8578925481353995,90,2,0.20303856888992206,1
11993,0.6155017218705227,30,0,0.47013893441698495,0
11994,0.3004728750464315,120,2,0.4663084673146365,1
11995,0.06594949900051972,60,1,0.9264795871250698,1
11996,0.1897513657281133,15,0,0.7339657097237288,0
11997,0.8775964583713498,0,1,0.29204828850327286,1
11998,0.4770715408543521,90,1,0.4518831460769521,1
11999,0.08657713804270734,15,2,0.9900693561936883,0
12000,0.8082157205023335,60,1,1.1836860040191257,0
12001,0.3445115925515011,0,0,1.038477215240632,0
12002,0.3791833380824471,15,1,1.1187125928489434,0
12003,0.25486849947156587,60,1,0.9808396783160834,0
12004,0.4870752654245335,120,2,0.7959865621597716,1
12005,0.3973090623170654,60,2,0.27213800929882387,1
12006,0.6654980125757465,60,0,0.8829111712301618,0
12007,0.0693256787808623,30,0,0.34278886594550473,0
12008,0.8769532835158652,120,0,1.178960059628934,1
12009,0.4035858193502443,90,0,0.8450408461935168,1
12010,0.7484121098276065,90,0,0.2167885486782034,1
12011,0.40874359779255254,15,0,0.549030313155985,0
12012,0.2748552113837108,90,1,1.0539377314875518,0
12013,0.3682866351287984,60,2,0.1104040225536772,1
12014,0.18131194859255012,15,0,0.5994351356412378,0
12015,0.43971045020646815,120,2,0.16296248945131334,1
12016,0.7608364999921837,30,0,1.100762128795725,1
12017,0.5645160337482467,90,0,1.1832743471874143,0
12018,0.06167937432597523,120,0,0.5730683561618491,1
12019,0.4773423172485224,15,2,0.29372780880115723,0
12020,0.6745521303193424,15,0,0.8919135571735584,1
12021,0.41784910861615693,60,1,0.9939508139093073,0
12022,0.7932781914858701,30,0,0.8638625916468836,0
12023,0.895236599953332,0,0,0.7234235944140618,0
12024,0.6232059474598202,90,1,0.8199786205886165,1
12025,0.251949503549281,60,0,0.18523795729505477,0
12026,0.9130777963839605,0,0,1.1177630210777874,1
12027,0.664711025236019,15,0,0.8176948284418585,1
12028,0.11720147178637874,60,0,0.24196492162032668,1
12029,0.9307313039384667,120,0,0.8595869482321489,1
12030,0.9672713210587087,15,0,1.1959668606194884,1
12031,0.9467804960883094,90,0,0.9326732822364693,1
12032,0.5383899151864926,60,0,0.2756167563596472,1
12033,0.8423160713951457,0,1,0.5175877239269672,1
12034,0.3030371660477575,90,0,0.17326455364544285,1
12035,0.7797858733504015,15,0,0.3175345798007858,0
12036,0.12963629020153677,60,1,1.1799608094321354,0
12037,0.6158194102841372,120,0,0.6049214931774635,1
12038,0.9107254367249735,15,3,0.4710408985244273,1
12039,0.42272806563430315,60,0,0.4679247777123102,0
12040,0.7867046664913142,60,0,0.6961278903436025,1
12041,0.5550522735563292,15,0,0.2630541605395751,1
12042,0.9641611826068188,15,0,0.6430309460078197,1
12043,0.7406103519857977,0,1,0.9905325865644984,0
12044,0.7488290226669829,60,1,0.47627162016911084,1
12045,0.5643826457920579,90,0,0.4260679874405352,1
12046,0.5631657285459186,30,2,1.1315775650318742,1
12047,0.9695533431454495,120,0,1.0066301883914968,1
12048,0.8483051410379303,30,1,0.2881343724775402,1
12049,0.12670395131320863,60,0,0.381982610753706,0
12050,0.5557888106061621,90,0,0.22895614499586875,1
12051,0.5967987950072391,15,1,0.6843161784367019,0
12052,0.4281870959712628,90,0,0.26809806590982543,1
12053,0.6147567885707479,120,1,1.0678726126699096,1
12054,0.9792707539894133,0,1,0.4572974133146568,1
12055,0.5746995904468278,15,0,0.6169523718962742,0
12056,0.233284506639669,120,0,0.9197076583764562,1
12057,0.9902452551122007,90,0,0.7517654853074255,1
12058,0.7286306998094437,15,0,0.5510983085562778,0
12059,0.323401371259252,0,2,0.7724643646326246,0
12060,0.5577178821986345,60,1,0.6136814922420553,1
12061,0.6890384689272915,30,1,1.0701299176522838,1
12062,0.4539316719040972,60,0,1.1147259972783787,0
12063,0.9880549556758561,30,0,0.4180582189082318,1
12064,0.6517715489923956,90,1,0.3460774362252411,1
12065,0.4743546738586344,15,0,0.32345151880176864,0
12066,0.5446151717133544,30,0,0.11366918204329907,0
12067,0.6534602498200442,15,1,0.4442253024712761,0
12068,0.5204930200135245,0,0,0.19378929974645906,0
12069,0.3312613292491372,15,0,1.1656873402553627,0
12070,0.8931948501692184,30,1,0.4853825658123757,0
12071,0.8174397783875168,30,0,1.0995859999792863,1
12072,0.7190545360794988,30,0,0.5109288303766126,1
12073,0.217972886888611,90,0,1.0717817592996821,0
12074,0.07159647345713017,15,0,0.6690763435477147,0
12075,0.8902685579066373,0,1,1.0711303108951071,0
12076,0.7624127209731646,15,0,0.36114450778794516,0
12077,0.9658099802735367,60,0,0.5378218764801508,1
12078,0.9792544950377057,60,0,0.7364183167043523,1
12079,0.8965159963722328,30,1,0.157766458810404,1
12080,0.9432539089855191,15,0,0.7444500463200732,0
12081,0.3175923047583679,15,0,0.6626117297614829,0
12082,0.4012912190258636,30,1,0.33193221489367863,1
12083,0.8448463767432783,30,0,0.3216810303374944,0
12084,0.391670984013165,120,0,0.9338318114773752,1
12085,0.1627289392138157,0,1,0.5360144452982265,0
12086,0.5176220844081649,15,0,0.9531830632916193,0
12087,0.19997287433340505,15,1,0.9418181716734545,0
12088,0.4720088207690389,60,0,0.8058500215758563,1
12089,0.2603251191532142,90,0,0.6238058413475905,1
12090,0.3253838837467717,0,1,0.2748051593414107,0
12091,0.3084657945050568,15,0,0.5137905982418786,0
12092,0.3340667502470685,30,0,0.526244560677662,0
12093,0.3243496472543788,90,0,0.17248306665208885,1
12094,0.4480390633920357,15,1,0.6274608221118463,0
12095,0.9889300044991427,120,1,0.9827460714350501,1
12096,0.5413540282805244,120,0,1.133408968998138,1
12097,0.7587352710661626,15,2,0.4916653479843728,1
12098,0.18511153008818715,0,1,0.18951368945774555,0
12099,0.5990371297513063,0,1,0.9296626603555379,0
12100,0.9383811703773919,60,0,0.5436445825259603,0
12101,0.7095982181467785,30,1,0.21606018199998867,1
12102,0.6888621815963181,120,0,0.8196788410768372,1
12103,0.38410257563803557,90,0,0.9637607385794154,0
12104,0.3960493688884575,90,0,0.15089678523947564,1
12105,0.7226360021007748,120,1,0.5123892809088427,1
12106,0.5360541215658712,120,0,0.23271918984822249,1
12107,0.8636084930029524,60,0,1.074931385581138,1
12108,0.20252577326471205,15,1,0.93168355609598,1
12109,0.3317381256298451,0,1,0.919853219372203,0
12110,0.38115683430881975,120,1,0.17941955993049308,1
12111,0.9876871642964986,30,0,0.7619418015517534,0
12112,0.24746850229981643,30,0,0.48346013644136965,0
12113,0.49091170868588213,120,0,0.6955045156992098,1
12114,0.7743960343201212,0,0,0.15101740175869635,1
12115,0.3049108902543367,0,0,0.908600679782978,0
12116,0.30023926913351295,0,1,0.11609450656559563,1
12117,0.08697188064065986,0,3,0.35875166579731543,1
12118,0.7021219143634628,90,1,0.23551158252113924,1
12119,0.40122072752335275,60,0,0.956731957361904,0
12120,0.1594082950336616,0,0,0.5027035835365093,0
12121,0.7288304541049647,30,0,0.11702461586863117,0
12122,0.23605073703868323,60,0,0.6169139243140443,0
12123,0.937003807069774,120,0,0.6562515265988532,0
12124,0.7408102233387888,60,0,0.3196777662067892,1
12125,0.8556527094334273,90,0,0.4256709208976647,1
12126,0.0618486536908042,90,0,0.4177851590452536,0
12127,0.7124435624327812,30,0,0.6970244408751247,0
12128,0.6040904023260988,90,0,1.0827546860399018,1
12129,0.11462621029015424,0,1,0.729348188691694,1
12130,0.8097028527624358,60,0,0.2751625795172936,0
12131,0.07631250765774526,60,0,1.0631931322073376,1
12132,0.5959291201902897,0,0,0.8293059850669722,0
12133,0.050148619628214444,0,2,0.505298184471943,1
12134,0.48220067273071093,0,0,0.11373840495589846,0
12135,0.3319161842855989,60,4,0.4458235596722978,1
12136,0.49098785406495965,0,0,0.4404727049551037,0
12137,0.8756286564600628,60,2,0.5150993180684154,1
12138,0.20428894983568746,60,1,1.1016381663744779,1
12139,0.4487906290271284,15,1,0.8394641390581767,0
12140,0.7733237457592997,90,0,0.6389270985739196,1
12141,0.09696673692993854,120,0,1.0279377684350641,0
12142,0.35560574414335316,90,0,0.9242236257161762,1
12143,0.7520301062653115,15,0,0.36982650087335256,0
12144,0.9833956499522851,90,0,0.8999152548104904,0
12145,0.5439267121712602,30,0,0.8344562950900829,0
12146,0.8820188071166625,120,1,0.1383874012942176,1
12147,0.3713784026349219,0,0,0.8792059537209174,0
12148,0.33840471243575393,120,1,0.6887317543180899,1
12149,0.9033653054374249,90,1,0.8981840343592662,1
12150,0.05284398847748673,15,0,1.1872040827919397,0
12151,0.5533194003358606,0,1,1.1395736006192854,0
12152,0.3298014564334217,60,1,0.7987308126085523,1
12153,0.17918472536366908,30,0,1.1812134846458677,0
12154,0.5444445600107276,30,0,0.44239145096440735,1
12155,0.6636004466801148,90,0,0.8783759849669218,1
12156,0.49768088959808804,60,0,1.1579072139596378,0
12157,0.8433432334526223,60,1,0.8567947803656257,0
12158,0.8731722641084517,120,0,1.117684042214424,1
12159,0.17828875966162827,0,0,0.6414238898227121,1
12160,0.5888813318166576,60,1,0.6598328108196245,0
12161,0.6521570690399554,15,0,0.5580750773191218,0
12162,0.5191841150902641,90,0,0.6280951088171653,1
12163,0.9817226501414889,90,1,0.22761099479167315,0
12164,0.6477291874078772,120,0,0.8608687848068548,0
12165,0.28003295176647275,120,1,1.195742943088367,1
12166,0.05666785695777926,30,0,0.22375052972383092,0
12167,0.4723660652214256,120,0,0.2824365643789216,1
12168,0.4666872860820651,120,1,0.7587771312788498,1
12169,0.4022377840916676,0,0,0.6751104154361842,0
12170,0.7465635563470047,30,0,0.510207941539706,1
12171,0.7518098016794567,60,1,0.15740014055680898,1
12172,0.8560307266459156,60,0,0.7718730121759774,0
12173,0.8369699972731449,15,0,0.7405493786969227,1
12174,0.8990940048338547,30,0,0.5550396924112344,0
12175,0.41895753651458617,15,0,1.0374908930761793,1
12176,0.169307018440581,60,0,0.895272772668486,1
12177,0.17019135060733528,30,0,0.12462133719782671,1
12178,0.16138671513527098,30,0,0.5557307974560804,1
12179,0.5174214096689818,15,0,0.23275260694583588,1
12180,0.7096244223091437,60,0,0.20865833637595727,0
12181,0.6472536956398235,0,1,0.5748499241075085,1
12182,0.7291157641362659,0,1,0.6312856916269045,0
12183,0.9626553650792431,30,0,1.1598143209545269,1
12184,0.5095635978719292,30,0,0.8349657389268377,1
12185,0.4505992979443889,30,1,0.1609094170653571,1
12186,0.850448531201119,90,2,1.1480354291638808,1
12187,0.8585109389275173,60,0,0.9815142190539142,1
12188,0.6465801473021272,30,0,0.20039561093178948,0
12189,0.42597772527838773,0,2,0.9108219399853366,0
12190,0.2420410774007004,120,0,0.5509038645155105,1
12191,0.632416455304143,90,1,0.6864861340214516,1
12192,0.6316743792877674,90,0,0.4458378489474346,1
12193,0.3908581115655936,120,1,0.4178662558226087,1
12194,0.7610629336081864,0,0,1.178140499124341,1
12195,0.6075796445722752,30,0,0.36498972221178283,0
12196,0.42351053948567297,60,1,0.8789745081237016,1
12197,0.4765023728860873,60,0,1.1380401304171306,0
12198,0.18264799015908678,90,0,0.12480816385042856,0
12199,0.9314220376026471,15,0,0.7098730555198649,1
12200,0.06806113378967048,90,2,0.31649615487469146,1
12201,0.9337098149143382,90,0,1.1158897239731405,1
12202,0.11099285783771551,30,2,0.24028102133654147,1
12203,0.8500508715617459,90,0,0.24996811660367524,1
12204,0.6803049427110153,60,0,0.7345216650038248,0
12205,0.2250451563469979,0,0,0.4363761114855077,0
12206,0.6838103317978096,30,1,0.5598815784535773,1
12207,0.269186482918207,30,1,0.17477006667549666,0
12208,0.41941494823219816,90,0,0.9248608371204875,0
12209,0.8675065253885997,30,1,0.4517078111919727,1
12210,0.6208411577961153,120,1,0.2959350657036229,1
12211,0.05385402258995495,15,0,0.9509987372370328,0
12212,0.5375331645111412,90,0,0.7649364181674553,1
12213,0.06112717903027526,60,0,0.529364982621552,0
12214,0.48293083865437747,15,0,1.1727180654572757,1
12215,0.10936604456197171,90,0,0.5483999004347455,1
12216,0.3638577833583668,60,0,0.14084550749024283,0
12217,0.30106222069462035,60,0,0.7474833694008749,0
12218,0.2034949481376721,120,0,1.0675045701380563,0
12219,0.07757238017860715,90,0,0.10137816144972932,1
12220,0.4834796395357353,120,0,1.1355489362755231,1
12221,0.5010054350443093,30,0,0.39314367314431786,1
12222,0.9852026211570266,15,0,0.7350207171902876,1
12223,0.9438472782090378,90,0,0.48759421031467287,1
12224,0.612694623873094,30,0,0.3461743816391962,1
12225,0.8739174143593212,90,1,1.0607000300497222,1
12226,0.866133767526725,0,1,0.7277669070961184,0
12227,0.323197349603406,120,1,0.9653368814415942,0
12228,0.2761474342921742,15,0,0.9998683866977829,0
12229,0.4143929533724274,0,0,1.1001423565942454,0
12230,0.15049234047761334,120,0,0.38677954900972245,1
12231,0.9075935236551903,15,1,0.9178912898249109,1
12232,0.8330124778256333,0,1,1.1869479623400665,0
12233,0.7210594377822891,30,2,0.5269613614403391,1
12234,0.7292762179871619,90,1,0.656303685218203,1
12235,0.770414086401729,30,0,0.5777239964103673,1
12236,0.7695001728107853,60,0,0.46439698262709783,1
12237,0.9791753674301701,60,1,0.4379505202669347,1
12238,0.7253145751988197,15,1,1.1461928528399319,0
12239,0.08891054204613746,90,0,0.23879498932180446,0
12240,0.09631124654474801,15,1,0.6505503602529057,1
12241,0.38279010320169915,90,2,0.3118198366665478,1
12242,0.2609277741642608,60,0,0.14987720440379723,0
12243,0.4461815629198321,60,1,0.17721911384569333,1
12244,0.5260816351621014,30,0,0.7570810723165877,0
12245,0.43990683117489904,0,0,1.1516651026537923,0
12246,0.20631378588828753,60,1,0.7263878671623383,1
12247,0.2512104630001924,60,0,0.3673412723329842,0
12248,0.7747899332148581,90,2,0.23989892760671122,1
12249,0.43611944399452,15,1,0.46007373556615827,0
12250,0.6519793110342772,0,1,0.7866276444992205,0
12251,0.8262663970293191,90,0,0.5787529252600342,1
12252,0.6448728028943534,15,0,0.4897449151296638,1
12253,0.9421427278946076,15,1,0.2241883767564964,0
12254,0.07357595511288746,60,3,0.9086599107924972,0
12255,0.44632220043712506,15,1,0.37999297895402384,1
12256,0.4353585749101938,0,0,1.1653266880310837,1
12257,0.7528747830689724,0,0,0.9905881827076716,0
12258,0.891896591880819,15,1,0.768212898023749,0
12259,0.3537828195079127,30,1,0.8498559825206589,0
12260,0.10269315187611285,120,0,0.7503920374590559,1
12261,0.9963175680927828,0,2,0.17299783638212746,1
12262,0.21939358879767346,30,2,1.0106708282632235,0
12263,0.3398387111844951,60,0,0.8191641902742596,0
12264,0.6272612409851533,60,1,0.8649976661749665,0
12265,0.38365492187153644,15,1,0.8370277532691164,0
12266,0.6270959041153226,30,0,0.1394125411546604,0
12267,0.10620730918263122,0,0,0.6903484889477022,0
12268,0.732349550242414,30,2,0.9229693525432443,1
12269,0.9052273435664462,90,2,0.5815890435122157,1
12270,0.3591604542644667,30,1,0.5675605730268226,1
12271,0.45814974671171516,30,0,0.5651330179761603,0
12272,0.9928230258123144,90,1,0.17079333849421735,1
12273,0.0997450757803165,60,0,0.38380782876481223,0
12274,0.2126674335114599,90,1,0.4781285931741047,0
12275,0.33778693982425806,120,0,0.3368077346322088,1
12276,0.9710821672314605,0,0,0.46551745692085744,1
12277,0.2569419495316218,120,0,1.0123276112081325,0
12278,0.7064890295691848,0,0,0.12733641281748923,0
12279,0.1932136311303273,90,0,0.38063391319612105,0
12280,0.5857251492559853,15,0,0.1896297576533239,0
12281,0.27803727388066063,120,0,0.5675628318683824,1
12282,0.782642605753422,0,2,1.0214362190895547,0
12283,0.8991369675248855,15,1,0.2896939808936443,1
12284,0.4404778463919414,90,1,0.923652672326163,1
12285,0.9013108847770843,30,1,1.0968925961847262,1
12286,0.18623680928344982,15,1,0.7851997357939873,1
12287,0.2222316330028135,0,2,0.9109696118097398,0
12288,0.6746792974065161,15,2,0.982805124733742,0
12289,0.7801639427450484,90,0,0.41065019435069694,1
12290,0.8724892966780167,15,0,0.8061971858014504,1
12291,0.8319730177378658,90,0,0.401252269513762,1
12292,0.5953397927420561,90,0,0.3197565937920878,1
12293,0.7418277215686904,0,0,1.1480148332002882,0
12294,0.7205073123268527,30,2,0.6166881333166092,1
12295,0.14329475445729378,15,0,0.5044855999363645,0
12296,0.9717380530207483,0,1,1.0987664322087587,1
12297,0.054822205500464044,60,2,0.6709522572379848,1
12298,0.5651711709784366,15,1,1.037515341065749,0
12299,0.8373281089014386,90,0,0.4739212898809566,1
12300,0.6019042148934315,60,1,0.5701169690028742,1
12301,0.6181511780460949,30,1,0.6757536818858434,1
12302,0.23132104159461137,15,1,0.2170226436339739,0
12303,0.7489533750200502,60,0,0.40826094297511306,1
12304,0.26243601426982927,0,0,0.905023306988373,0
12305,0.8664038444648001,0,0,0.20635498258823237,1
12306,0.8645346782262799,30,0,0.9699254166686325,0
12307,0.7875296204224146,90,2,0.5977797818167698,1
12308,0.14975364248682746,0,0,0.1597836636878293,1
12309,0.8439948955460793,15,0,0.22908775161154699,1
12310,0.5276502988296838,120,0,0.9621027136137152,0
12311,0.5255326344803855,120,2,0.14000460776036233,1
12312,0.0589587285648051,0,0,0.6130117750378987,0
12313,0.7777570896917387,120,0,0.9990336169542372,1
12314,0.6943449253365116,30,1,0.9777909862923838,0
12315,0.844542305502744,60,1,1.1829683366556913,0
12316,0.23807313900837185,120,0,0.8331034460005021,1
12317,0.48751622949345536,0,1,1.0785643687782278,1
12318,0.886939299947129,90,0,0.47627363175027326,1
12319,0.7393373105001072,60,0,0.5817303819251097,0
12320,0.9176325656528064,120,0,0.42573461996958006,1
12321,0.1431858868464937,30,0,0.24824952644182754,0
12322,0.3281608893468587,120,0,0.9577587723093531,1
12323,0.7033676502493651,15,0,0.5526405400020044,0
12324,0.8822094348154477,60,0,0.6545593125294057,1
12325,0.5805887109466211,60,0,1.197873386702114,0
12326,0.4558479232982776,30,0,0.5209453893721321,0
12327,0.4635112376778489,15,0,0.574141128972225,1
12328,0.35758854981028637,30,0,0.503533181975773,0
12329,0.39668766122846005,90,0,0.5759001786876813,1
12330,0.2022416290997172,60,0,0.5859263713318177,0
12331,0.4688511282830113,90,0,0.49065693956395406,0
12332,0.4527810425270584,15,1,0.3167312669334168,1
12333,0.1657182151630195,0,1,0.15056407152757054,0
12334,0.7396875039739743,120,1,0.20214335760499452,1
12335,0.3556527277660503,30,2,0.6204319786500091,0
12336,0.9341047093204706,15,0,0.6148443141706522,1
12337,0.9550178549454721,60,0,0.9233065363083411,0
12338,0.5482802070860322,90,0,0.8426865241943632,0
12339,0.18394156976904436,0,0,1.023815246552566,0
12340,0.6010518949022148,30,0,0.3849541988398679,0
12341,0.42008228079660237,120,0,0.8707474089818947,0
12342,0.3103319072006423,90,2,0.6277489791374977,1
12343,0.40347981206465766,0,0,0.721310994372742,0
12344,0.2605745613194533,15,3,0.4212060592065817,1
12345,0.47614728835713227,0,0,0.15389793336786356,1
12346,0.07130214516504085,120,1,0.3385396394051101,1
12347,0.8288801537644678,15,0,1.0285181687920204,0
12348,0.33961607377511654,0,0,0.6562324457614851,0
12349,0.6564202279956509,90,1,0.487179718695954,1
12350,0.151043932611869,30,0,0.7720047866043599,0
12351,0.14626798576227606,0,0,1.1900511574435289,0
12352,0.9073620727800025,120,0,0.6610172041565143,1
12353,0.4233865963988888,120,0,0.5862580549745394,0
12354,0.4624438667531376,60,0,0.6747699321826134,0
12355,0.5161439504917354,15,1,1.1232214630216442,0
12356,0.10854206358342909,0,0,0.24511316262238753,0
12357,0.6816997548202651,15,0,1.126587636523008,0
12358,0.5762407551274048,90,1,1.1549719407625914,1
12359,0.9277767588824548,60,0,0.5422147188918447,1
12360,0.3999358495853547,30,0,1.0191157359379512,0
12361,0.058038116919278696,15,0,0.9762526747067221,0
12362,0.4764501936563273,0,0,0.4885757236222189,0
12363,0.419696508340054,60,1,1.0747496249732396,1
12364,0.3749341847597855,30,0,0.9987605317513213,0
12365,0.5554145226822692,15,0,0.7889936389692004,0
12366,0.41582473817789445,90,0,0.7624742668276425,0
12367,0.052439884219714,90,0,0.3572838704095005,1
12368,0.9614361140348293,90,1,0.9192149559842854,0
12369,0.4817620610017808,15,0,0.8746706506481678,1
12370,0.6420806692325198,120,0,1.1159580813242065,1
12371,0.6033058092011193,90,0,0.7563672580407234,1
12372,0.8058815363757498,15,0,0.5988293338035344,0
12373,0.05249352249369924,0,2,0.6960490446182509,0
12374,0.4748515929653171,30,0,0.8045273535947247,0
12375,0.1420092219923107,30,0,0.9091272788139144,0
12376,0.29404301899946333,15,1,1.1472291278172118,0
12377,0.592458724116292,60,0,0.28829767707506526,0
12378,0.8332758445387699,120,0,0.45913485079030625,0
12379,0.1316715872428134,30,1,1.1937775152211687,0
12380,0.7964836088130083,60,0,0.7252884635965848,1
12381,0.7558851966457594,0,1,0.43071001490881955,0
12382,0.8087415085057807,120,1,0.6637882308359411,1
12383,0.2236747296612428,30,0,1.1042513790000819,0
12384,0.30060150984002854,60,0,0.4781171794760666,0
12385,0.4988143650629268,15,0,1.116481610508052,0
12386,0.21280459880708014,0,0,0.2145507085911214,0
12387,0.559730851177133,15,0,1.1118643022693206,0
12388,0.7105248381067908,15,1,0.8736927755367231,0
12389,0.17018482480160108,15,0,0.8218982856367953,1
12390,0.7772424223519363,120,0,0.9539746129785536,0
12391,0.07246237745896236,60,0,0.6875930414246672,0
12392,0.7218173655469272,0,1,0.2233130869141082,0
12393,0.06962509538031544,30,2,0.6110288717831704,0
12394,0.2013600595156232,120,2,0.5876100589522827,1
12395,0.8114992329404228,0,1,0.20603685475734063,1
12396,0.4311990521861521,0,1,0.8578842452170886,0
12397,0.404827975804794,120,0,0.7994487029314991,1
12398,0.4418156229623297,120,1,0.46317762785934624,0
12399,0.17446895032292048,0,0,0.19841872114836911,0
12400,0.07674519164367043,120,1,0.2883004038655162,0
12401,0.4613086764184715,0,0,1.1864224596997022,0
12402,0.48983433552722716,15,1,1.1537260346722238,1
12403,0.7405294510088836,60,0,0.7691216355018746,0
12404,0.801179649296291,90,1,1.1506924400559315,1
12405,0.1983141170957488,15,1,0.8830471318732359,0
12406,0.4314353836677493,90,1,1.0290542715742377,1
12407,0.2876589142559438,120,0,0.5874386414253026,1
12408,0.16909783950517693,120,1,0.5437175359370854,1
12409,0.6314727232144897,15,0,0.48387945603567106,0
12410,0.3679918282658347,0,0,0.14184616579603526,0
12411,0.4067840199363622,60,0,0.6434679732886109,1
12412,0.2619282101864678,60,1,0.5388143236374473,0
12413,0.9610557177624962,15,0,0.696116177636847,0
12414,0.7471695353684066,120,0,0.18606873996132117,1
12415,0.60218769171127,90,0,0.28831718495761594,0
12416,0.7448049237149839,120,0,1.1252508050559966,1
12417,0.10974690761617456,15,2,0.2834088093253625,1
12418,0.8863323677773178,0,0,0.7240677426798731,0
12419,0.77461942776941,90,1,0.5074120651928633,1
12420,0.25983504614643005,15,0,0.5889156749089213,0
12421,0.6942568024948086,90,0,0.2933250435073492,1
12422,0.8522915531809201,60,2,1.091330665528695,1
12423,0.6489471958282913,0,1,0.7894098815773836,0
12424,0.44890630879044263,60,1,0.4585048805645995,1
12425,0.050748228590884716,90,0,0.6093482602441331,0
12426,0.38597104202416316,30,2,0.8815040638276449,1
12427,0.17816598879602957,15,0,1.103239357797707,0
12428,0.32256403987185595,120,1,0.44806881334103443,1
12429,0.8144005830720074,120,0,0.5980425599209374,1
12430,0.5368092617816319,0,2,0.45949962475394857,1
12431,0.6758123198348562,120,0,0.48920223446853484,1
12432,0.5852221513595742,90,0,1.0495542562146716,0
12433,0.5165218030612061,60,0,1.1688660173547871,0
12434,0.23411324146506007,0,0,0.24482623550417373,0
12435,0.6922425905185439,90,0,0.910585422543187,0
12436,0.32912340100824766,60,1,1.1208017923244387,1
12437,0.8979035733199174,0,0,1.061661618184215,0
12438,0.4323269504074129,30,1,0.9708779077146188,0
12439,0.37954971727993947,15,0,1.1188694497681377,0
12440,0.5444252654179622,90,0,0.26355730700194935,1
12441,0.7688557329881162,0,0,0.11770569907764093,0
12442,0.8140759147119654,90,1,0.8962255174225409,1
12443,0.7566152409464346,90,0,1.0574514200461518,1
12444,0.6815735524285711,30,0,0.33411806520539766,1
12445,0.3248366376484689,0,2,0.48183067383607625,0
12446,0.11983537529739446,15,4,0.3079462772009909,0
12447,0.7293710051461566,0,0,0.6984698948959224,0
12448,0.696335510158151,15,0,0.2845194489832571,1
12449,0.38739680059661064,30,0,0.6747820832856724,0
12450,0.39804153439212403,15,2,0.2245437623404047,1
12451,0.5439034820598404,30,0,0.5089806440848595,0
12452,0.17392039793384556,90,0,0.7058302767141889,0
12453,0.13424671028652058,60,1,0.399408361422504,1
12454,0.48851747432798953,120,1,0.7870035584452253,1
12455,0.5330930081082296,15,1,0.6025898157474852,1
12456,0.27996719365656986,30,0,0.3480700963105783,0
12457,0.9430304874072261,15,1,1.0786184318202006,0
12458,0.17390798161760268,120,1,1.155926543927228,1
12459,0.5463588699714587,0,0,0.4208206487622137,0
12460,0.2864980397875664,90,2,0.4724767658195763,1
12461,0.6205230898080143,0,0,1.067973785999908,0
12462,0.17270005027307644,120,1,0.4442759174461056,1
12463,0.7567043051675677,120,1,1.0745943000232163,1
12464,0.9533152195133708,90,0,0.9768316686948871,0
12465,0.6266822678767783,30,0,0.8779567657244924,0
12466,0.7756346153829308,120,0,0.8843757058311681,1
